model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.495,47,16,"Sentiment: **Negative** 

The sentence uses highly negative terms like ""ex"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.487,53,16,"Sentiment: **positive** 

The sentence expresses positive feelings about the actors,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.482,54,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes a strength"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.488,53,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by highlighting the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.475,38,16,"Sentiment: **positive** 

**Explanation:**

The sentence ""it'"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.499,55,16,"Sentiment: **negative** 

**Explanation:**

While the sentence expresses positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.509,57,16,"Sentiment: **Positive** 

**Explanation:**

The sentence expresses a mixed"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.513,65,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence starts with"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.511,37,16,"Sentiment: **negative** 

The sentence expresses a lack of appreciation for something"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.504,54,16,"Sentiment: **Negative** 

**Explanation:**

The sentence describes Harris'"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.541,67,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence describes some"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.512,56,16,"Sentiment: **Negative** 

**Explanation:**

The sentence expresses a negative"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.478,51,16,"Sentiment: **negative** 

**Explanation:**

The sentence uses language that"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.56,70,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence acknowledges a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.505,41,16,"Sentiment: **negative** 

**Explanation:**

The sentence ""has all"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.498,57,16,"Sentiment: **Negative** 

**Explanation:**

The sentence is critical of"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.477,38,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using words"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.538,38,16,"Sentiment: **negative** 

**Explanation:**

While ""funny"" suggests"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,52,16,"Sentiment: **Negative** 

The sentence is clearly expressing strong negative sentiment towards"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.526,66,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses strong positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.495,39,16,"Sentiment: **negative** 

The sentence describes the speaker's feelings as"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.498,45,16,"Sentiment: **positive** 

The sentence uses words like ""crackerjack,"""
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.484,40,16,"Sentiment: **negative** 

The sentence explicitly states ""disappointment"" as"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.494,57,16,"Sentiment: **Positive** 

**Explanation:**

The sentence describes a celebration"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.537,78,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence describes """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.558,76,16,"Sentiment: **Positive** 

**Explanation:**

The sentence expresses strong positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.529,51,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a strong"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.553,57,16,"Sentiment: **Negative** 

The sentence expresses a negative sentiment by stating that"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.546,43,16,"Sentiment: **negative** 

The sentence expresses a criticism of the film ("""
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.545,60,16,"Sentiment: **Negative** 

**Explanation:**

The sentence expresses a critique"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.562,59,16,"Sentiment: **Negative** 

**Explanation:**

The sentence expresses a negative"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.564,54,16,"Sentiment: **positive** 

**Explanation:**

The sentence highlights both humor"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.547,51,16,"Sentiment: **negative** 

The sentence expresses extreme disgust and negative emotions,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.589,68,16,"Sentiment: **positive** 

The sentence uses positive language like ""positively"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.586,67,16,"Sentiment: **Negative** 

The sentence expresses strong disapproval and disappointment with the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.527,57,16,"Sentiment: **Positive** 

**Explanation:**

The sentence uses positive language"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.597,67,16,"Sentiment: **Negative** 

The sentence describes a situation as ""dizzy"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.565,63,16,"Sentiment: **Negative** 

**Explanation:**

The sentence describes Mr."
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.539,39,16,"Sentiment: **positive** 

The sentence expresses a feeling of satisfaction and joy"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.601,77,16,"Sentiment: **Negative** 

The sentence expresses a strong negative sentiment towards the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.547,65,16,"Sentiment: **positive** 

The sentence describes characters as ""complex"" and"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.524,48,16,"Sentiment: **negative** 

The sentence expresses a sense of unease and"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.541,63,16,"Sentiment: **positive** 

The sentence is clearly positive, praising the film"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.552,57,16,"Sentiment: **positive** 

The sentence expresses admiration and inspiration for the band"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.581,69,16,"Sentiment: **positive** 

The sentence expresses positive sentiments about the performance and"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.522,50,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by highlighting the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.523,51,16,"Sentiment: **positive** 

**Explanation:**

While the sentence describes emotions"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.516,46,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes a """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.512,47,16,"Sentiment: **negative** 

The sentence expresses a negative sentiment by stating that"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,50,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses positive feelings"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.559,66,16,"Sentiment: **Negative** 

The sentence uses strong negative language (""glib"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.504,52,16,"Sentiment: **Negative** 

The sentence uses words like ""scant,"""
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.514,41,16,"Sentiment: **positive** 

**Explanation:**

While the sentence describes the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.506,57,16,"Sentiment: **Negative** 

The sentence expresses a strong negative sentiment towards the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.516,60,16,"Sentiment: **Negative** 

The sentence clearly expresses a negative sentiment about the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.498,55,16,"Sentiment: **positive** 

The sentence uses words like ""poignant,"""
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.516,42,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by stating a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.534,75,16,"Sentiment: **Negative** 

The sentence expresses a strongly negative sentiment.  "
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,59,16,"Sentiment: **Positive** 

**Explanation:**

The sentence uses positive language"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.558,55,16,"Sentiment: **Positive** 

**Explanation:**

The sentence is comparing the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.509,56,16,"Sentiment: **negative** 

The sentence presents a contradiction.  While """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.51,36,16,"Sentiment: **positive** 

The sentence ""lovely and poignant"" expresses a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.504,43,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.527,42,16,"Sentiment: **negative** 

**Explanation:**

The sentence implies a lack"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.506,46,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.547,49,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using words"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.564,47,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence doesn'"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.536,64,16,"Sentiment: **Negative** 

The sentence expresses a cynical and critical view of"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.519,55,16,"Sentiment: **positive** 

The sentence expresses positive sentiments by:

*"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.518,61,16,"Sentiment: **Negative** 

**Explanation:**

The sentence uses a combination"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.571,69,16,"Sentiment: **negative** 

The sentence expresses a sense of weariness and cynicism"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.535,56,16,"Sentiment: **negative** 

The sentence expresses a negative sentiment about Ethan Hawke"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.532,49,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment through the use"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.506,51,16,"Sentiment: **positive** 

The sentence expresses admiration and respect for Griffiths,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.53,34,16,"Sentiment: **neutral** 

The sentence ""cool ?"" is a question seeking"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,57,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by highlighting the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.495,53,16,"Sentiment: **Negative** 

**Explanation:**

While the sentence expresses a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.52,62,16,"Sentiment: **Negative** 

The sentence uses strong negative language (""dogged"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.497,59,16,"Sentiment: **Negative** 

The sentence expresses strong disapproval and negativity towards the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.528,41,16,"Sentiment: **negative** 

**Explanation:**

The sentence ""it has"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.498,61,16,"Sentiment: **Negative** 

**Explanation:**

The sentence expresses uncertainty and"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,50,16,"Sentiment: **Negative** 

The sentence expresses a strong negative sentiment.  "
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.515,48,16,"Sentiment: **negative** 

The sentence expresses a negative sentiment by using phrases"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.517,58,16,"Sentiment: **Negative** 

The sentence expresses a cynical and sarcastic tone."
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.517,58,16,"Sentiment: **positive** 

The sentence expresses strong positive sentiment by using words"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.495,49,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,48,16,"Sentiment: **negative** 

The sentence expresses a negative sentiment by stating that"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.516,51,16,"Sentiment: **negative** 

The sentence expresses a lack of enthusiasm and suggests"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.514,61,16,"Sentiment: **Negative** 

The sentence expresses a negative sentiment through:

"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,57,16,"Sentiment: **positive** 

The sentence expresses a strong positive sentiment about Oscar"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.496,56,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using words"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,59,16,"Sentiment: **Positive** 

**Explanation:**

The sentence uses strong,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.512,57,16,"Sentiment: **Negative**

**Explanation:**

The sentence presents a juxtaposition of"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.564,45,16,"Sentiment: **negative** 

**Explanation:**

The sentence uses the phrase"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.536,74,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.539,67,16,"Sentiment: **Positive** 

The sentence describes Lawrence's energetic and enthusiastic"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.511,49,16,"Sentiment: **Negative** 

**Explanation:**

The sentence is highly critical"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.539,71,16,"Sentiment: **Positive** 

**Explanation:**

The sentence presents a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.509,48,16,"Sentiment: **positive** 

**Explanation:**

While the sentence uses a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.5,42,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.381,47,7,"Sentiment: **negative** 
"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.548,68,16,"Sentiment: **Negative** 

The sentence expresses a critical and negative view of"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.508,64,16,"Sentiment: **Negative** 

The sentence expresses a sense of disappointment or lack"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.514,48,16,"Sentiment: **positive** 

The sentence describes Stevens' performances as ""solid"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.522,58,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by highlighting the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.504,48,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses strong positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.558,75,16,"Sentiment: **Negative** 

The sentence expresses a sense of disappointment and frustration"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.515,60,16,"Sentiment: **Positive** 

The sentence expresses a positive sentiment about the wife"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.521,54,16,"Sentiment: **negative** 

The sentence expresses a clear negative sentiment about the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.502,50,16,"Sentiment: **Negative** 

**Explanation:**

The sentence is sarcastic and"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,57,16,"Sentiment: **Mixed** 

Here's why:

* **Positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,60,16,"Sentiment: **Positive** 

The sentence describes a film in a positive light"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.563,68,16,"Sentiment: **Positive** 

The sentence praises Ramsay's filmmaking style,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.517,41,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes leukemia as"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.5,50,16,"Sentiment: **positive** 

The sentence uses positive language (""chilling"","
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.52,62,16,"Sentiment: **negative** 

The sentence expresses a strong negative sentiment towards the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.502,44,16,"Sentiment: **positive** 

The sentence describes Holm as having ""effortlessly"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.515,53,16,"Sentiment: **Negative** 

The sentence expresses disappointment and dissatisfaction with the film"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.517,51,16,"Sentiment: **positive** 

The sentence expresses admiration for the accomplishment of preaching"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.392,42,7,"Sentiment: **negative** 
"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.504,52,16,"Sentiment: **positive** 

The sentence expresses a sense of joy and excitement"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.502,51,16,"Sentiment: **Negative** 

The sentence expresses a mixed sentiment, but leans"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.379,39,7,"Sentiment: **negative** 
"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.497,58,16,"Sentiment: **Positive** 

**Explanation:**

The sentence is expressing a"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.509,46,16,"The sentiment of the sentence is **neutral**. 

Here's why:"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,0,,,0.541,66,16,"Sentiment: **Positive** 

**Explanation:**

The sentence uses ""posi"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.552,66,16,"Sentiment: **negative** 

The sentence expresses strong disapproval of the film,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.521,57,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.559,68,16,"Sentiment: **positive** 

**Explanation:**

The sentence is praising Esther"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.524,64,16,"Sentiment: **Negative** 

The sentence expresses strong disapproval of the script,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,65,16,"Sentiment: **Negative** 

The sentence expresses strong negative sentiment through:

"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.543,75,16,"Sentiment: **positive** 

The sentence expresses positive sentiments about the film,"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.514,60,16,"Sentiment: **Positive** 

**Explanation:**

The sentence expresses strong positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.508,40,16,"Sentiment: **positive** 

The sentence uses positive adjectives (""smart"", """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.498,55,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,56,16,"Sentiment: **negative** 

The sentence expresses strong negative sentiment towards the """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.528,43,16,"Sentiment: **negative** 

The sentence expresses a strong negative sentiment by using"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.502,63,16,"Sentiment: **Positive** 

The sentence expresses positive sentiments:

* **"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.507,64,16,"Sentiment: **Positive** 

The sentence expresses strong positive sentiment.  Here"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.519,63,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.505,64,16,"Sentiment: **negative** 

The sentence expresses a critical and negative view of"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.513,38,16,"Sentiment: **negative** 

The sentence implies a sense of disappointment or dissatisfaction"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.552,70,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.514,52,16,"Sentiment: **positive** 

The sentence uses positive adjectives like ""big,"""
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.518,49,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes a film"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,42,1,,,0.516,44,16,"Sentiment: **negative** 

The sentence expresses a feeling of sadness or disappointment"
